Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-75510,2024-06-11,2024-06-13,Second Class,CUST-5517,Corporate,United States,Phoenix,New York,South,Furniture,Storage,Product D,998.92,3,0.28,153.2
CA-44911,2024-06-12,2024-06-14,Second Class,CUST-4302,Consumer,United States,Phoenix,California,East,Office Supplies,Chairs,Product C,611.69,7,0.33,-78.79
CA-69031,2024-06-13,2024-06-15,Same Day,CUST-8857,Corporate,United States,Los Angeles,Texas,West,Furniture,Tables,Product B,410.66,4,0.46,-2.8
CA-98726,2024-06-14,2024-06-16,Standard Class,CUST-8870,Home Office,United States,New York,New York,Central,Technology,Tables,Product B,232.96,8,0.03,218.18
CA-17357,2024-06-15,2024-06-17,First Class,CUST-6693,Home Office,United States,Chicago,Texas,Central,Furniture,Chairs,Product D,264.53,9,0.01,-80.15
CA-42479,2024-06-16,2024-06-18,Same Day,CUST-1767,Home Office,United States,Los Angeles,California,Central,Office Supplies,Tables,Product D,484.66,3,0.09,242.04
CA-71476,2024-06-17,2024-06-19,Standard Class,CUST-3044,Corporate,United States,New York,New York,South,Furniture,Binders,Product B,373.6,5,0.49,163.26
CA-54811,2024-06-18,2024-06-20,Standard Class,CUST-2549,Corporate,United States,Phoenix,California,East,Technology,Tables,Product D,914.68,4,0.36,73.77
CA-46208,2024-06-19,2024-06-21,First Class,CUST-7140,Consumer,United States,New York,New York,South,Technology,Storage,Product B,374.61,6,0.31,38.57
CA-30150,2024-06-20,2024-06-22,First Class,CUST-4716,Home Office,United States,New York,California,West,Office Supplies,Binders,Product C,379.71,4,0.02,-92.3
CA-81180,2024-06-21,2024-06-23,First Class,CUST-5481,Corporate,United States,New York,Texas,East,Technology,Phones,Product A,389.7,8,0.44,230.09
CA-53286,2024-06-22,2024-06-24,Second Class,CUST-8898,Home Office,United States,Chicago,Texas,Central,Furniture,Tables,Product D,838.25,3,0.41,-42.91
CA-78450,2024-06-23,2024-06-25,First Class,CUST-7548,Home Office,United States,New York,California,South,Furniture,Tables,Product A,654.28,5,0.33,23.82
CA-31352,2024-06-24,2024-06-26,Standard Class,CUST-3293,Consumer,United States,Chicago,New York,South,Furniture,Storage,Product B,618.03,1,0.17,127.64
CA-65069,2024-06-25,2024-06-27,First Class,CUST-5837,Consumer,United States,Phoenix,Illinois,West,Technology,Storage,Product B,340.8,6,0.04,-1.6
CA-24397,2024-06-26,2024-06-28,Standard Class,CUST-8758,Consumer,United States,Chicago,Texas,West,Furniture,Chairs,Product B,819.73,5,0.29,98.86
CA-51555,2024-06-27,2024-06-29,Same Day,CUST-7793,Consumer,United States,Phoenix,Texas,South,Furniture,Chairs,Product A,47.98,8,0.36,223.74
CA-56959,2024-06-28,2024-06-30,Second Class,CUST-8638,Home Office,United States,Phoenix,Illinois,West,Furniture,Chairs,Product B,872.09,9,0.05,88.22
CA-10728,2024-06-29,2024-07-01,Same Day,CUST-8993,Consumer,United States,Chicago,California,Central,Office Supplies,Storage,Product D,517.62,8,0.32,279.59
CA-60517,2024-06-30,2024-07-02,Same Day,CUST-7007,Consumer,United States,Los Angeles,New York,West,Technology,Chairs,Product C,404.27,8,0.14,239.0
CA-76234,2024-07-01,2024-07-03,Standard Class,CUST-6542,Consumer,United States,Houston,California,West,Technology,Chairs,Product C,502.2,3,0.38,33.22
CA-49954,2024-07-02,2024-07-04,Same Day,CUST-7356,Consumer,United States,New York,Arizona,South,Technology,Phones,Product D,670.74,4,0.27,59.98
CA-57280,2024-07-03,2024-07-05,Standard Class,CUST-9433,Home Office,United States,Houston,Texas,South,Office Supplies,Chairs,Product C,22.64,4,0.06,69.33
CA-89459,2024-07-04,2024-07-06,First Class,CUST-8380,Consumer,United States,New York,Arizona,East,Technology,Tables,Product A,872.84,5,0.26,150.47
CA-26779,2024-07-05,2024-07-07,First Class,CUST-3385,Home Office,United States,New York,Texas,East,Office Supplies,Storage,Product B,452.27,9,0.2,14.72
CA-73932,2024-07-06,2024-07-08,Standard Class,CUST-5268,Corporate,United States,Phoenix,Texas,South,Office Supplies,Binders,Product B,349.54,9,0.09,287.7
CA-82936,2024-07-07,2024-07-09,First Class,CUST-1671,Home Office,United States,New York,Arizona,West,Technology,Phones,Product B,146.86,1,0.42,143.47
CA-34466,2024-07-08,2024-07-10,Second Class,CUST-1163,Home Office,United States,New York,Arizona,West,Furniture,Storage,Product A,445.07,8,0.01,59.76
CA-46939,2024-07-09,2024-07-11,Same Day,CUST-9656,Consumer,United States,Chicago,California,East,Furniture,Storage,Product A,501.36,1,0.16,158.0
CA-79896,2024-07-10,2024-07-12,Second Class,CUST-5592,Corporate,United States,Houston,Arizona,East,Technology,Tables,Product A,409.61,2,0.01,58.16
CA-45270,2024-07-11,2024-07-13,Same Day,CUST-5795,Corporate,United States,Chicago,California,East,Technology,Chairs,Product D,681.87,7,0.05,227.12
CA-69163,2024-07-12,2024-07-14,First Class,CUST-5798,Corporate,United States,New York,California,Central,Office Supplies,Tables,Product A,426.69,8,0.15,127.14
CA-92637,2024-07-13,2024-07-15,Second Class,CUST-7036,Corporate,United States,Phoenix,California,Central,Technology,Chairs,Product C,961.8,1,0.03,-83.21
CA-61934,2024-07-14,2024-07-16,First Class,CUST-3355,Home Office,United States,Chicago,Texas,East,Office Supplies,Chairs,Product D,603.28,3,0.3,-29.3
CA-74895,2024-07-15,2024-07-17,Same Day,CUST-6887,Corporate,United States,Chicago,Texas,West,Technology,Storage,Product D,809.4,7,0.04,246.0
CA-42307,2024-07-16,2024-07-18,Standard Class,CUST-8961,Home Office,United States,Los Angeles,Arizona,East,Furniture,Chairs,Product D,118.26,9,0.35,125.16
CA-64098,2024-07-17,2024-07-19,Standard Class,CUST-6827,Home Office,United States,New York,Texas,Central,Furniture,Phones,Product A,403.32,8,0.03,280.14
CA-70921,2024-07-18,2024-07-20,Second Class,CUST-9737,Home Office,United States,Phoenix,Arizona,West,Technology,Phones,Product D,343.48,8,0.03,-71.03
CA-15486,2024-07-19,2024-07-21,First Class,CUST-5719,Corporate,United States,Chicago,Texas,Central,Office Supplies,Phones,Product A,573.79,9,0.15,18.1
CA-18335,2024-07-20,2024-07-22,First Class,CUST-1593,Consumer,United States,Chicago,New York,West,Furniture,Storage,Product A,862.5,3,0.45,-22.58
CA-96900,2024-07-21,2024-07-23,Second Class,CUST-5839,Consumer,United States,Phoenix,New York,Central,Office Supplies,Tables,Product D,87.55,8,0.32,121.54
CA-99112,2024-07-22,2024-07-24,Standard Class,CUST-8394,Corporate,United States,New York,Arizona,West,Technology,Binders,Product B,81.85,1,0.39,53.12
CA-21130,2024-07-23,2024-07-25,Same Day,CUST-4493,Consumer,United States,Los Angeles,Texas,West,Technology,Chairs,Product B,851.81,8,0.07,-37.09
CA-97508,2024-07-24,2024-07-26,Second Class,CUST-7164,Consumer,United States,Chicago,Texas,West,Furniture,Binders,Product D,220.72,7,0.42,157.1
CA-70566,2024-07-25,2024-07-27,Same Day,CUST-3672,Home Office,United States,Los Angeles,California,West,Technology,Tables,Product B,672.07,8,0.0,114.52
CA-76703,2024-07-26,2024-07-28,Standard Class,CUST-5200,Home Office,United States,Houston,Illinois,South,Furniture,Tables,Product C,547.45,1,0.11,9.89
CA-37192,2024-07-27,2024-07-29,First Class,CUST-1016,Corporate,United States,New York,Arizona,Central,Office Supplies,Storage,Product C,834.56,6,0.31,91.91
CA-11062,2024-07-28,2024-07-30,Standard Class,CUST-4191,Corporate,United States,Houston,Illinois,Central,Furniture,Phones,Product A,133.84,7,0.19,198.3
CA-94076,2024-07-29,2024-07-31,Second Class,CUST-1392,Consumer,United States,Houston,Illinois,South,Furniture,Phones,Product B,138.49,5,0.49,-17.89
CA-99780,2024-07-30,2024-08-01,First Class,CUST-9616,Home Office,United States,Houston,Arizona,West,Office Supplies,Tables,Product C,561.25,5,0.02,17.16
CA-31545,2024-07-31,2024-08-02,Second Class,CUST-7272,Corporate,United States,New York,Texas,West,Furniture,Storage,Product D,946.91,7,0.5,38.44
CA-31689,2024-08-01,2024-08-03,Second Class,CUST-1571,Corporate,United States,New York,Arizona,Central,Furniture,Storage,Product B,420.85,3,0.31,198.69
CA-21174,2024-08-02,2024-08-04,Standard Class,CUST-4631,Corporate,United States,Phoenix,Illinois,South,Technology,Chairs,Product C,333.67,6,0.28,238.77
CA-98461,2024-08-03,2024-08-05,Second Class,CUST-7172,Corporate,United States,Los Angeles,Texas,West,Office Supplies,Phones,Product C,610.62,7,0.03,50.56
CA-19348,2024-08-04,2024-08-06,Standard Class,CUST-8177,Corporate,United States,Los Angeles,New York,West,Furniture,Tables,Product D,931.14,1,0.14,18.65
CA-33714,2024-08-05,2024-08-07,First Class,CUST-9433,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Binders,Product A,838.56,2,0.46,255.78
CA-48102,2024-08-06,2024-08-08,Standard Class,CUST-4897,Consumer,United States,Phoenix,Arizona,East,Office Supplies,Phones,Product D,995.53,4,0.18,299.75
CA-84460,2024-08-07,2024-08-09,First Class,CUST-9123,Home Office,United States,Houston,Texas,South,Furniture,Chairs,Product A,32.34,8,0.33,168.14
CA-99930,2024-08-08,2024-08-10,Standard Class,CUST-3279,Home Office,United States,Phoenix,New York,West,Technology,Storage,Product C,121.73,6,0.5,295.99
CA-16801,2024-08-09,2024-08-11,Same Day,CUST-9980,Corporate,United States,Chicago,New York,East,Office Supplies,Tables,Product A,613.37,1,0.13,163.99
CA-82267,2024-08-10,2024-08-12,Same Day,CUST-8451,Home Office,United States,Los Angeles,Texas,South,Furniture,Phones,Product C,822.37,5,0.29,193.38
CA-58136,2024-08-11,2024-08-13,Second Class,CUST-9906,Home Office,United States,Phoenix,California,West,Office Supplies,Binders,Product C,292.39,7,0.35,55.46
CA-33625,2024-08-12,2024-08-14,Standard Class,CUST-1775,Home Office,United States,Chicago,Arizona,Central,Technology,Chairs,Product B,246.82,6,0.08,73.19
CA-92873,2024-08-13,2024-08-15,Standard Class,CUST-7869,Corporate,United States,Chicago,Arizona,East,Technology,Chairs,Product A,789.11,9,0.07,-42.35
CA-82592,2024-08-14,2024-08-16,First Class,CUST-3247,Corporate,United States,Chicago,Illinois,East,Technology,Phones,Product A,65.82,8,0.23,229.1
CA-87052,2024-08-15,2024-08-17,Second Class,CUST-8088,Home Office,United States,Chicago,Texas,West,Furniture,Binders,Product A,375.69,4,0.19,272.42
CA-54261,2024-08-16,2024-08-18,Standard Class,CUST-1078,Home Office,United States,Houston,Illinois,West,Furniture,Chairs,Product D,510.75,5,0.36,149.38
CA-11542,2024-08-17,2024-08-19,Second Class,CUST-9080,Corporate,United States,Chicago,Illinois,East,Technology,Tables,Product B,564.75,7,0.03,37.46
CA-31677,2024-08-18,2024-08-20,Same Day,CUST-8099,Consumer,United States,Houston,New York,Central,Furniture,Chairs,Product B,731.33,8,0.49,-38.39
CA-56732,2024-08-19,2024-08-21,Standard Class,CUST-4926,Home Office,United States,Houston,Arizona,Central,Technology,Binders,Product B,361.3,5,0.01,6.06
CA-60343,2024-08-20,2024-08-22,Standard Class,CUST-8340,Consumer,United States,Chicago,Illinois,South,Furniture,Storage,Product D,616.56,9,0.3,2.16
CA-49081,2024-08-21,2024-08-23,Second Class,CUST-8083,Home Office,United States,Los Angeles,New York,West,Technology,Storage,Product A,589.52,4,0.28,145.41
CA-72856,2024-08-22,2024-08-24,Standard Class,CUST-7230,Consumer,United States,Chicago,Texas,Central,Office Supplies,Phones,Product A,552.14,4,0.07,278.01
CA-98858,2024-08-23,2024-08-25,Second Class,CUST-5940,Consumer,United States,Chicago,Illinois,South,Technology,Binders,Product A,644.08,8,0.08,-80.69
CA-29065,2024-08-24,2024-08-26,Standard Class,CUST-4271,Consumer,United States,Chicago,Arizona,Central,Technology,Chairs,Product B,266.85,1,0.4,-99.59
CA-93460,2024-08-25,2024-08-27,First Class,CUST-4456,Corporate,United States,Los Angeles,Illinois,West,Furniture,Chairs,Product B,93.8,8,0.44,140.07
CA-98092,2024-08-26,2024-08-28,Second Class,CUST-8788,Consumer,United States,New York,Texas,South,Furniture,Storage,Product C,128.08,5,0.14,13.62
CA-64693,2024-08-27,2024-08-29,Standard Class,CUST-9599,Consumer,United States,New York,Illinois,South,Furniture,Storage,Product D,232.34,1,0.22,252.22
CA-36962,2024-08-28,2024-08-30,Same Day,CUST-8650,Consumer,United States,Houston,Arizona,South,Furniture,Tables,Product D,505.2,4,0.18,30.9
CA-38295,2024-08-29,2024-08-31,Standard Class,CUST-3711,Home Office,United States,Houston,New York,Central,Furniture,Storage,Product B,842.04,2,0.04,15.9
CA-23807,2024-08-30,2024-09-01,Same Day,CUST-2668,Consumer,United States,Los Angeles,Arizona,West,Furniture,Tables,Product C,704.28,4,0.34,7.8
CA-52348,2024-08-31,2024-09-02,Same Day,CUST-1147,Home Office,United States,Phoenix,New York,South,Office Supplies,Chairs,Product A,791.15,8,0.41,-42.06
CA-36432,2024-09-01,2024-09-03,First Class,CUST-7420,Consumer,United States,New York,California,East,Technology,Tables,Product B,357.47,5,0.15,132.61
CA-93285,2024-09-02,2024-09-04,Second Class,CUST-1365,Consumer,United States,Houston,Arizona,West,Technology,Tables,Product D,410.61,1,0.5,-32.71
CA-67854,2024-09-03,2024-09-05,Standard Class,CUST-5531,Corporate,United States,New York,Arizona,East,Technology,Phones,Product D,399.75,7,0.04,69.85
CA-50262,2024-09-04,2024-09-06,First Class,CUST-6330,Home Office,United States,Los Angeles,Texas,East,Office Supplies,Storage,Product D,199.95,1,0.33,84.39
CA-47080,2024-09-05,2024-09-07,Standard Class,CUST-6510,Consumer,United States,Los Angeles,Illinois,South,Technology,Tables,Product A,70.6,9,0.22,-91.8
CA-11324,2024-09-06,2024-09-08,Same Day,CUST-9754,Home Office,United States,Phoenix,New York,South,Office Supplies,Chairs,Product D,595.01,3,0.22,-93.28
CA-45909,2024-09-07,2024-09-09,Second Class,CUST-9964,Home Office,United States,Phoenix,New York,Central,Office Supplies,Binders,Product A,989.32,3,0.23,108.09
CA-99339,2024-09-08,2024-09-10,Standard Class,CUST-7493,Corporate,United States,Los Angeles,Texas,Central,Office Supplies,Tables,Product A,175.16,6,0.13,178.41
CA-29870,2024-09-09,2024-09-11,Standard Class,CUST-6439,Corporate,United States,Houston,Texas,Central,Technology,Storage,Product A,56.22,6,0.36,276.86
CA-44578,2024-09-10,2024-09-12,Same Day,CUST-7511,Corporate,United States,New York,Illinois,West,Office Supplies,Phones,Product B,781.74,6,0.36,-28.35
CA-82124,2024-09-11,2024-09-13,Standard Class,CUST-8504,Corporate,United States,Chicago,Illinois,Central,Technology,Chairs,Product A,260.06,1,0.14,-58.7
CA-36790,2024-09-12,2024-09-14,Standard Class,CUST-2246,Corporate,United States,Phoenix,Arizona,East,Technology,Phones,Product C,831.35,5,0.42,-79.16
CA-35289,2024-09-13,2024-09-15,Same Day,CUST-4839,Corporate,United States,Chicago,California,Central,Furniture,Binders,Product D,706.9,6,0.16,74.42
CA-65129,2024-09-14,2024-09-16,First Class,CUST-9551,Corporate,United States,Houston,Illinois,South,Furniture,Tables,Product B,946.22,8,0.36,149.26
CA-25485,2024-09-15,2024-09-17,Same Day,CUST-3376,Corporate,United States,Phoenix,Texas,Central,Office Supplies,Tables,Product D,414.84,1,0.06,236.22
CA-54482,2024-09-16,2024-09-18,First Class,CUST-4009,Consumer,United States,Chicago,Illinois,West,Office Supplies,Storage,Product A,665.35,5,0.08,173.06
CA-96188,2024-09-17,2024-09-19,Second Class,CUST-2827,Home Office,United States,Houston,New York,West,Technology,Tables,Product B,470.21,3,0.16,-16.66
CA-14748,2024-09-18,2024-09-20,First Class,CUST-7979,Corporate,United States,New York,California,East,Office Supplies,Chairs,Product C,634.28,2,0.3,84.71
CA-96769,2024-09-19,2024-09-21,First Class,CUST-9569,Corporate,United States,Houston,Arizona,West,Office Supplies,Binders,Product A,455.1,8,0.32,264.14
CA-19435,2024-09-20,2024-09-22,Second Class,CUST-5285,Home Office,United States,Phoenix,New York,Central,Technology,Phones,Product D,196.75,7,0.2,30.7
CA-13709,2024-09-21,2024-09-23,First Class,CUST-7910,Consumer,United States,Los Angeles,New York,South,Office Supplies,Binders,Product C,512.82,7,0.04,99.49
CA-40355,2024-09-22,2024-09-24,Same Day,CUST-9561,Home Office,United States,New York,California,West,Office Supplies,Tables,Product A,533.3,5,0.19,283.43
CA-65771,2024-09-23,2024-09-25,First Class,CUST-3196,Home Office,United States,Chicago,Arizona,East,Technology,Phones,Product C,812.5,9,0.34,193.88
CA-67799,2024-09-24,2024-09-26,Second Class,CUST-4747,Corporate,United States,Phoenix,Texas,Central,Technology,Storage,Product A,738.17,5,0.34,199.1
CA-23116,2024-09-25,2024-09-27,Same Day,CUST-9843,Home Office,United States,Los Angeles,Arizona,East,Furniture,Binders,Product B,667.15,2,0.08,0.93
CA-35470,2024-09-26,2024-09-28,Second Class,CUST-6978,Home Office,United States,Houston,Illinois,West,Technology,Phones,Product A,122.25,3,0.0,65.88
CA-52344,2024-09-27,2024-09-29,Second Class,CUST-6607,Corporate,United States,Los Angeles,New York,West,Furniture,Phones,Product B,723.41,4,0.38,-67.06
CA-52918,2024-09-28,2024-09-30,Standard Class,CUST-1769,Corporate,United States,Phoenix,Illinois,East,Office Supplies,Phones,Product A,505.3,5,0.05,142.61
CA-62224,2024-09-29,2024-10-01,Standard Class,CUST-1780,Corporate,United States,Phoenix,Texas,Central,Technology,Chairs,Product A,895.16,3,0.04,-58.51
CA-49298,2024-09-30,2024-10-02,Second Class,CUST-7303,Corporate,United States,Los Angeles,Illinois,West,Technology,Binders,Product D,920.67,7,0.0,234.36
CA-90219,2024-10-01,2024-10-03,Second Class,CUST-4983,Home Office,United States,Houston,Arizona,South,Technology,Phones,Product C,64.61,5,0.22,225.82
CA-71629,2024-10-02,2024-10-04,Second Class,CUST-9714,Home Office,United States,Los Angeles,Illinois,West,Office Supplies,Binders,Product C,822.44,5,0.25,113.44
CA-76040,2024-10-03,2024-10-05,Standard Class,CUST-1521,Consumer,United States,Phoenix,Texas,Central,Furniture,Phones,Product C,47.32,6,0.32,-43.53
CA-38016,2024-10-04,2024-10-06,Standard Class,CUST-8569,Consumer,United States,Phoenix,Texas,West,Office Supplies,Storage,Product A,373.5,7,0.15,-89.77
CA-33960,2024-10-05,2024-10-07,First Class,CUST-6784,Home Office,United States,Chicago,Texas,East,Office Supplies,Storage,Product A,546.88,8,0.36,218.68
CA-43591,2024-10-06,2024-10-08,First Class,CUST-5583,Consumer,United States,Chicago,Arizona,West,Technology,Storage,Product A,156.62,9,0.08,140.06
CA-92848,2024-10-07,2024-10-09,Second Class,CUST-6946,Home Office,United States,New York,Texas,West,Furniture,Tables,Product B,748.85,4,0.42,184.37
CA-77641,2024-10-08,2024-10-10,Same Day,CUST-5941,Consumer,United States,Phoenix,New York,Central,Office Supplies,Phones,Product B,18.27,5,0.29,21.52
CA-46395,2024-10-09,2024-10-11,Same Day,CUST-7267,Corporate,United States,Chicago,Texas,East,Technology,Tables,Product D,176.91,5,0.29,103.79
CA-32700,2024-10-10,2024-10-12,Standard Class,CUST-8128,Consumer,United States,Los Angeles,Illinois,Central,Office Supplies,Binders,Product A,584.99,8,0.1,198.87
CA-44620,2024-10-11,2024-10-13,Standard Class,CUST-3461,Corporate,United States,Houston,Illinois,West,Office Supplies,Tables,Product C,717.24,9,0.04,85.03
CA-30559,2024-10-12,2024-10-14,Standard Class,CUST-1685,Corporate,United States,Los Angeles,Illinois,South,Technology,Binders,Product C,917.48,7,0.23,140.55
CA-71642,2024-10-13,2024-10-15,Second Class,CUST-3160,Corporate,United States,Houston,Arizona,West,Technology,Binders,Product D,708.44,5,0.31,215.89
CA-86539,2024-10-14,2024-10-16,Same Day,CUST-8031,Corporate,United States,Chicago,Illinois,Central,Furniture,Binders,Product C,675.06,3,0.05,-13.91
CA-31732,2024-10-15,2024-10-17,First Class,CUST-6341,Consumer,United States,New York,Arizona,South,Office Supplies,Tables,Product D,400.4,1,0.48,-73.63
CA-40354,2024-10-16,2024-10-18,Second Class,CUST-1038,Home Office,United States,Los Angeles,Arizona,Central,Technology,Phones,Product A,11.27,9,0.49,112.73
CA-23843,2024-10-17,2024-10-19,First Class,CUST-5875,Corporate,United States,Los Angeles,Texas,Central,Technology,Tables,Product C,128.96,5,0.27,-75.15
CA-81726,2024-10-18,2024-10-20,First Class,CUST-2256,Consumer,United States,Los Angeles,New York,East,Furniture,Phones,Product A,539.21,9,0.48,206.62
CA-27640,2024-10-19,2024-10-21,Second Class,CUST-8697,Corporate,United States,Houston,Texas,South,Furniture,Phones,Product B,678.38,4,0.09,187.68
CA-62528,2024-10-20,2024-10-22,First Class,CUST-3196,Consumer,United States,Chicago,Texas,West,Technology,Binders,Product C,423.27,5,0.01,252.69
CA-48413,2024-10-21,2024-10-23,Same Day,CUST-8165,Consumer,United States,Los Angeles,Arizona,Central,Furniture,Tables,Product B,733.37,4,0.02,155.82
CA-62638,2024-10-22,2024-10-24,First Class,CUST-1301,Consumer,United States,Los Angeles,Arizona,West,Technology,Phones,Product C,526.64,2,0.29,-73.12
CA-62736,2024-10-23,2024-10-25,Same Day,CUST-8527,Home Office,United States,New York,Illinois,East,Office Supplies,Storage,Product A,83.43,1,0.03,1.26
CA-78866,2024-10-24,2024-10-26,Same Day,CUST-7381,Consumer,United States,New York,Illinois,East,Furniture,Phones,Product D,200.1,8,0.48,223.17
CA-29087,2024-10-25,2024-10-27,Same Day,CUST-1646,Consumer,United States,Chicago,Texas,South,Office Supplies,Storage,Product A,841.6,4,0.07,-33.15
CA-51430,2024-10-26,2024-10-28,Standard Class,CUST-9789,Home Office,United States,Chicago,California,East,Office Supplies,Tables,Product A,727.66,5,0.15,179.39
CA-34504,2024-10-27,2024-10-29,First Class,CUST-9853,Home Office,United States,Phoenix,California,East,Office Supplies,Tables,Product A,895.81,6,0.41,212.1
CA-17114,2024-10-28,2024-10-30,Second Class,CUST-5330,Consumer,United States,New York,Illinois,West,Technology,Tables,Product C,126.38,8,0.11,32.04
CA-88859,2024-10-29,2024-10-31,Second Class,CUST-8003,Home Office,United States,Phoenix,California,East,Office Supplies,Phones,Product D,990.32,8,0.12,28.92
CA-20975,2024-10-30,2024-11-01,First Class,CUST-4537,Corporate,United States,Houston,Illinois,East,Office Supplies,Chairs,Product B,217.31,7,0.32,123.12
CA-21023,2024-10-31,2024-11-02,Standard Class,CUST-5558,Corporate,United States,Phoenix,Arizona,Central,Office Supplies,Phones,Product A,21.66,4,0.14,244.51
CA-31447,2024-11-01,2024-11-03,Standard Class,CUST-7579,Home Office,United States,Los Angeles,Texas,East,Technology,Phones,Product C,997.45,6,0.11,-10.44
CA-33959,2024-11-02,2024-11-04,Same Day,CUST-9474,Home Office,United States,Phoenix,New York,Central,Office Supplies,Binders,Product B,288.26,4,0.13,276.5
CA-76203,2024-11-03,2024-11-05,First Class,CUST-5082,Consumer,United States,Chicago,Texas,East,Office Supplies,Binders,Product A,671.34,7,0.25,139.65
CA-39703,2024-11-04,2024-11-06,First Class,CUST-5183,Home Office,United States,Houston,Illinois,East,Furniture,Phones,Product B,184.92,1,0.48,296.85
CA-19337,2024-11-05,2024-11-07,Second Class,CUST-9652,Consumer,United States,Los Angeles,Illinois,South,Technology,Storage,Product A,584.43,5,0.42,-64.15
CA-56427,2024-11-06,2024-11-08,First Class,CUST-4754,Corporate,United States,Phoenix,Texas,South,Office Supplies,Binders,Product B,904.99,4,0.14,-49.38
CA-71529,2024-11-07,2024-11-09,Standard Class,CUST-2724,Home Office,United States,Houston,Illinois,Central,Furniture,Phones,Product B,326.98,7,0.18,230.66
CA-94665,2024-11-08,2024-11-10,First Class,CUST-2376,Consumer,United States,Houston,California,East,Technology,Chairs,Product D,673.55,9,0.23,245.9
CA-41921,2024-11-09,2024-11-11,Second Class,CUST-9706,Consumer,United States,Los Angeles,California,West,Technology,Storage,Product D,196.02,5,0.49,78.18
CA-43307,2024-11-10,2024-11-12,Same Day,CUST-9894,Corporate,United States,Phoenix,Illinois,South,Technology,Tables,Product A,628.55,4,0.09,185.63
CA-37355,2024-11-11,2024-11-13,Second Class,CUST-2653,Home Office,United States,Houston,Illinois,West,Technology,Phones,Product C,343.09,9,0.18,247.02
CA-14835,2024-11-12,2024-11-14,Second Class,CUST-3066,Corporate,United States,Houston,California,South,Technology,Phones,Product D,219.1,5,0.36,-82.75
CA-30159,2024-11-13,2024-11-15,Same Day,CUST-1022,Consumer,United States,New York,Illinois,South,Technology,Storage,Product B,320.05,9,0.48,129.58
CA-57605,2024-11-14,2024-11-16,Second Class,CUST-3460,Consumer,United States,Houston,Illinois,East,Office Supplies,Binders,Product D,187.05,8,0.08,241.39
CA-48088,2024-11-15,2024-11-17,Second Class,CUST-6926,Home Office,United States,New York,Texas,South,Office Supplies,Binders,Product D,902.9,4,0.11,59.26
CA-88752,2024-11-16,2024-11-18,First Class,CUST-7251,Consumer,United States,Phoenix,New York,West,Office Supplies,Binders,Product A,403.22,7,0.11,20.95
CA-65284,2024-11-17,2024-11-19,First Class,CUST-8295,Home Office,United States,Phoenix,California,South,Office Supplies,Tables,Product D,252.83,5,0.01,218.28
CA-67043,2024-11-18,2024-11-20,Same Day,CUST-4300,Corporate,United States,Phoenix,Texas,Central,Furniture,Storage,Product D,453.92,4,0.3,34.31
CA-45547,2024-11-19,2024-11-21,First Class,CUST-7279,Home Office,United States,Chicago,New York,East,Office Supplies,Storage,Product B,327.33,5,0.34,-98.73
CA-92844,2024-11-20,2024-11-22,First Class,CUST-9553,Home Office,United States,Phoenix,Illinois,East,Technology,Binders,Product D,746.98,5,0.3,283.83
CA-37532,2024-11-21,2024-11-23,Second Class,CUST-8353,Consumer,United States,Houston,Illinois,Central,Office Supplies,Binders,Product B,971.51,9,0.04,136.85
CA-44349,2024-11-22,2024-11-24,Standard Class,CUST-4727,Consumer,United States,Los Angeles,Texas,Central,Office Supplies,Chairs,Product D,443.65,9,0.03,227.81
CA-55445,2024-11-23,2024-11-25,First Class,CUST-7272,Home Office,United States,New York,Illinois,Central,Technology,Chairs,Product D,862.42,6,0.11,230.12
CA-15713,2024-11-24,2024-11-26,Standard Class,CUST-6995,Consumer,United States,Chicago,Arizona,South,Office Supplies,Phones,Product C,570.2,4,0.15,-73.44
CA-66178,2024-11-25,2024-11-27,First Class,CUST-1514,Consumer,United States,Phoenix,Texas,East,Office Supplies,Phones,Product D,165.66,2,0.39,-31.66
CA-59407,2024-11-26,2024-11-28,First Class,CUST-1448,Consumer,United States,Phoenix,New York,Central,Office Supplies,Storage,Product B,693.72,3,0.08,24.45
CA-80340,2024-11-27,2024-11-29,Same Day,CUST-7019,Home Office,United States,Los Angeles,Texas,South,Furniture,Storage,Product B,518.3,2,0.02,28.28
CA-60990,2024-11-28,2024-11-30,Same Day,CUST-6343,Consumer,United States,Los Angeles,California,Central,Office Supplies,Tables,Product A,654.1,5,0.2,163.51
CA-85672,2024-11-29,2024-12-01,Same Day,CUST-9033,Home Office,United States,Chicago,Texas,West,Technology,Tables,Product A,890.79,6,0.21,149.25
CA-75545,2024-11-30,2024-12-02,Standard Class,CUST-3520,Consumer,United States,New York,Illinois,West,Technology,Chairs,Product C,446.03,5,0.23,97.84
CA-94791,2024-12-01,2024-12-03,Second Class,CUST-4081,Corporate,United States,Phoenix,Illinois,East,Office Supplies,Phones,Product B,902.17,2,0.41,-15.49
CA-68141,2024-12-02,2024-12-04,First Class,CUST-2428,Consumer,United States,Chicago,Arizona,South,Office Supplies,Chairs,Product B,753.16,5,0.05,52.79
CA-33793,2024-12-03,2024-12-05,First Class,CUST-4967,Consumer,United States,Houston,Arizona,West,Office Supplies,Chairs,Product B,493.72,9,0.35,117.44
